Number Density,Energy Density,Pressure,mu_u,mu_d,mu_s,mu_e
0.27773727661544295,1.1245701764298197,0.041523392143273316,292.92381784412777,292.92381784412777,292.92381784412777,0.0
0.2790205398571227,1.1299621648125144,0.043320721604171504,293.374268617672,293.374268617672,293.374268617672,0.0
0.2803097323156779,1.1353873964265724,0.045129132142190796,293.8254120829231,293.8254120829231,293.8254120829231,0.0
0.2816048813865882,1.1408460762265196,0.046948692075506476,294.2772493050846,294.2772493050846,294.2772493050846,0.0
0.28290601459191356,1.1463384104304948,0.048779470143498274,294.72978135099856,294.72978135099856,294.72978135099856,0.0
0.28421315958087584,1.1518646065280267,0.05062153550934223,295.18300928914704,295.18300928914704,295.18300928914704,0.0
0.2855263441304486,1.1574248732878802,0.052474957762626694,295.6369341896553,295.6369341896553,295.6369341896553,0.0
0.2868455961459464,1.1630194207659448,0.0543398069219816,296.0915571242943,296.0915571242943,296.0915571242943,0.0
0.2881709436616179,1.1686484603131635,0.05621615343772109,296.5468791664829,296.5468791664829,296.5468791664829,0.0
0.2895024148412433,1.1743122045835312,0.05810406819451038,297.00290139129135,297.00290139129135,297.00290139129135,0.0
0.29084003797872976,1.1800108675421084,0.06000362251403613,297.45962487544233,297.45962487544233,297.45962487544233,0.0
0.2921838414987146,1.1857446644731182,0.06191488815770608,297.91705069731455,297.91705069731455,297.91705069731455,0.0
0.2935338539571692,1.1915138119880773,0.06383793732935915,298.37517993694513,298.37517993694513,298.37517993694513,0.0
0.2948901040420046,1.1973185280339724,0.06577284267799084,298.83401367603165,298.83401367603165,298.83401367603165,0.0
0.29625262057368423,1.2031590319015082,0.06771967730050271,299.2935529979358,299.2935529979358,299.2935529979358,0.0
0.29762143250583223,1.2090355442333753,0.06967851474445846,299.7537989876848,299.7537989876848,299.7537989876848,0.0
0.29899656892585125,1.2149482870325945,0.07164942901086481,300.2147527319742,300.2147527319742,300.2147527319742,0.0
0.30037805905554016,1.220897483670902,0.07363249455696727,300.67641531917104,300.67641531917104,300.67641531917104,0.0
